timestamp,game_minute,market_id,market_type,market_status,runner_id,runner_name,back_odds,lay_odds
2026-02-25T18:45:39.730177900Z,0,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.09
2026-02-25T18:45:39.730177900Z,0,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,13.00,18.00
2026-02-25T18:46:16.484062700Z,1,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.08
2026-02-25T18:46:16.484062700Z,1,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,12.00,18.00
2026-02-25T18:46:56.982516900Z,1,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.08
2026-02-25T18:46:56.982516900Z,1,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,12.50,18.00
2026-02-25T18:47:34.932442800Z,2,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.10
2026-02-25T18:47:34.932442800Z,2,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,1.15,18.00
2026-02-25T18:48:08.086772500Z,3,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.07,1.08
2026-02-25T18:48:08.086772500Z,3,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,12.50,15.50
2026-02-25T18:48:47.825031700Z,3,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.07,1.08
2026-02-25T18:48:47.825031700Z,3,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,13.50,15.50
2026-02-25T18:49:21.396804900Z,4,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.08
2026-02-25T18:49:21.396804900Z,4,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,14.50,18.00
2026-02-25T18:50:00.406476Z,5,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.07
2026-02-25T18:50:00.406476Z,5,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,15.00,18.00
2026-02-25T18:50:37.648440700Z,5,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.08
2026-02-25T18:50:37.648440700Z,5,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,14.50,18.00
2026-02-25T18:51:14.902121700Z,6,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.08
2026-02-25T18:51:14.902121700Z,6,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,14.00,18.00
2026-02-25T18:52:10.574519500Z,7,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.08
2026-02-25T18:52:10.574519500Z,7,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,14.50,18.00
2026-02-25T18:52:49.540988700Z,7,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.08
2026-02-25T18:52:49.540988700Z,7,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,14.50,18.00
2026-02-25T18:53:23.081139700Z,8,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.06,1.08
2026-02-25T18:53:23.081139700Z,8,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,14.50,18.00
2026-02-25T18:53:55.573966500Z,8,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.05,1.07
2026-02-25T18:53:55.573966500Z,8,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,16.00,21.00
2026-02-25T18:54:32.400387700Z,9,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.05,1.07
2026-02-25T18:54:32.400387700Z,9,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,13.50,21.00
2026-02-25T18:55:04.986191100Z,10,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.05,1.06
2026-02-25T18:55:04.986191100Z,10,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,17.50,21.00
2026-02-25T18:55:40.386615100Z,10,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.05,1.07
2026-02-25T18:55:40.386615100Z,10,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,16.50,21.00
2026-02-25T18:56:13.686177900Z,11,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.05,1.06
2026-02-25T18:56:13.686177900Z,11,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,17.50,21.00
2026-02-25T18:56:51.199871700Z,11,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.05,1.06
2026-02-25T18:56:51.199871700Z,11,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,18.50,21.00
2026-02-25T18:57:28.161788300Z,12,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.05,1.06
2026-02-25T18:57:28.161788300Z,12,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,17.50,21.00
2026-02-25T18:58:06.927886300Z,13,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.03,1.05
2026-02-25T18:58:06.927886300Z,13,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,21.00,36.00
2026-02-25T18:58:45.923835600Z,13,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.03,1.05
2026-02-25T18:58:45.923835600Z,13,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,21.00,55.00
2026-02-25T18:59:33.312711100Z,14,1.254430161,OVER_UNDER_55,OPEN,1485567,Under 5.5 Goals,1.03,1.05
2026-02-25T18:59:33.312711100Z,14,1.254430161,OVER_UNDER_55,OPEN,1485568,Over 5.5 Goals,21.00,55.00
